2026-07-01 13:03:34.852 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:23% Sell:77% | Risk:27% | → BLOCK | 568ms
2026-07-01 13:30:02.737 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 13:30:03.774 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (30%)
2026-07-01 13:30:03.923 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 13:30:04.028 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 13:30:04.029 | INFO     | monitoring.logger:info:70 - [FVG] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=LOW[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 13:30:04.030 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 256ms
2026-07-01 13:30:04.032 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 256ms
2026-07-01 13:31:05.775 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 13:31:06.216 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (30%)
2026-07-01 13:31:07.048 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 13:31:07.713 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 13:31:07.999 | INFO     | monitoring.logger:info:70 - [MSV_BREACH_HH] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=SELL | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=LOW[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 13:31:08.215 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:26% Sell:74% | Risk:27% | → BLOCK | 1999ms
2026-07-01 13:31:08.317 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:26% Sell:74% | Risk:27% | → BLOCK | 1999ms
2026-07-01 14:00:02.778 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 14:00:03.591 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (30%)
2026-07-01 14:00:03.763 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 14:00:03.901 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 14:00:03.912 | INFO     | monitoring.logger:info:70 - [OB] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 14:00:03.913 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 323ms
2026-07-01 14:00:03.915 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 323ms
2026-07-01 14:00:06.341 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 14:00:06.672 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (30%)
2026-07-01 14:00:06.836 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 14:00:07.009 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 14:00:07.014 | INFO     | monitoring.logger:info:70 - [FVG] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 14:00:07.090 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 418ms
2026-07-01 14:00:07.140 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 418ms
2026-07-01 14:00:09.484 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 14:00:09.852 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (30%)
2026-07-01 14:00:10.079 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 14:00:10.238 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 14:00:10.244 | INFO     | monitoring.logger:info:70 - [LVN] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 14:00:10.245 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 393ms
2026-07-01 14:00:10.247 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 393ms
2026-07-01 14:30:02.736 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 14:30:04.048 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (24%)
2026-07-01 14:30:04.338 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 14:30:04.533 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 14:30:04.540 | INFO     | monitoring.logger:info:70 - [SNIPER] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 14:30:04.590 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 542ms
2026-07-01 14:30:04.630 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 542ms
2026-07-01 14:30:16.748 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 14:30:16.979 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (24%)
2026-07-01 14:30:17.115 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 14:30:17.301 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 14:30:17.349 | INFO     | monitoring.logger:info:70 - [OB] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 14:30:17.352 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 373ms
2026-07-01 14:30:17.353 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 373ms
2026-07-01 14:30:23.066 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 14:30:23.266 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (24%)
